Tyear,GrpTyear,Tyear_quad,Site,Siteold,Year,Round,Quad,Image,Species,Len,Area,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8730,EROCIC,10.178,40.47,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8731,EROCIC,13.502,69.94,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8732,GILANG,8.565,40.194,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8733,GILANG,7.438,33.514,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8734,GILANG,8.052,38.729,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8735,GILANG,6.814,31.865,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8736,GILANG,7.045,31.056,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8737,GILANG,7.45,33.068,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8738,GILANG,7.508,36.434,,
I14_2021_1,I14_2021,I14_2021_1_25,I14,I-14,2021,1,25,8740,MEDPOL,5.498,15.805,,
I14_2021_1,I14_2021,I14_2021_1_30,I14,I-14,2021,1,30,8742,GILANG,9.727,53.206,,
I14_2021_1,I14_2021,I14_2021_1_30,I14,I-14,2021,1,30,8743,GILANG,8.128,50.767,,
I14_2021_1,I14_2021,I14_2021_1_35,I14,I-14,2021,1,35,8745,GILANG,9.289,49.302,,
I14_2021_1,I14_2021,I14_2021_1_35,I14,I-14,2021,1,35,8746,GILANG,9.607,43.516,,
I14_2021_1,I14_2021,I14_2021_1_35,I14,I-14,2021,1,35,8747,GILANG,7.478,29.534,,
I14_2021_1,I14_2021,I14_2021_1_35,I14,I-14,2021,1,35,8748,GILANG,6.337,27.049,,
I14_2021_1,I14_2021,I14_2021_1_35,I14,I-14,2021,1,35,8749,GILANG,9.815,46.255,,
I14_2021_1,I14_2021,I14_2021_1_35,I14,I-14,2021,1,35,8750,GILANG,9.36,42.34,,
I14_2021_1,I14_2021,I14_2021_1_35,I14,I-14,2021,1,35,8751,GILANG,7.261,33.43,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8753,GILANG,7.855,34.386,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8754,GILANG,7.59,27.154,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8755,GILANG,8.733,39.47,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8756,GILANG,8.877,40.608,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8758,GILANG,7.951,35.929,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8759,GILANG,6.441,25.31,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8760,GILANG,8.27,40.288,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8761,GILANG,8.353,33.612,,
I14_2021_1,I14_2021,I14_2021_1_10,I14,I-14,2021,1,10,8762,GILANG,7.521,29.629,,
I14_2021_1,I14_2021,I14_2021_1_5,I14,I-14,2021,1,5,8764,GILANG,7.7,32.851,,
I14_2021_1,I14_2021,I14_2021_1_5,I14,I-14,2021,1,5,8765,GILANG,8.255,38.278,,
I14_2021_1,I14_2021,I14_2021_1_5,I14,I-14,2021,1,5,8766,GILANG,7.996,35.996,,
I14_2021_1,I14_2021,I14_2021_1_5,I14,I-14,2021,1,5,8767,GILANG,8.369,33.885,,
I14_2021_1,I14_2021,I14_2021_1_5,I14,I-14,2021,1,5,8769,GILANG,8.373,38.65,,
I14_2021_1,I14_2021,I14_2021_1_0,I14,I-14,2021,1,0,8775,GILANG,8.766,45.59,,
I14_2021_1,I14_2021,I14_2021_1_0,I14,I-14,2021,1,0,8776,GILANG,8.323,33.044,,
I14_2021_1,I14_2021,I14_2021_1_0,I14,I-14,2021,1,0,8778,GILANG,8.415,38.937,,
I14_2021_1,I14_2021,I14_2021_1_0,I14,I-14,2021,1,0,8779,GILANG,6.956,29.164,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8782,CALCIL,13.546,66.285,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8783,CALCIL,13.854,129.435,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8784,CALCIL,12.342,102.337,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8785,CALCIL,14.628,151.001,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8787,CALCIL,12.482,116.01,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8788,CALCIL,8.497,45.87166667,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8789,CALCIL,9.624,61.225,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8790,CALCIL,11.752,86.46166667,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8791,CALCIL,8.082,34.491,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8792,CALCIL,6.401,25.676,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8793,CALCIL,6.188,30.53875,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8794,CALCIL,9.938,34.88,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8795,CALCIL,10.759,85.761,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8796,CALCIL,9.025,52.186,,
I15_2021_1,I15_2021,I15_2021_1_20,I15,I-15,2021,1,20,8798,CALCIL,7.276,32.35,,
I15_2021_1,I15_2021,I15_2021_1_25,I15,I-15,2021,1,25,8810,CALCIL,19.789,255.695,,
I15_2021_1,I15_2021,I15_2021_1_30,I15,I-15,2021,1,30,8812,GILANG,9.843,54.556,,
I15_2021_1,I15_2021,I15_2021_1_30,I15,I-15,2021,1,30,8813,GILANG,8.343,34.287,,
I15_2021_1,I15_2021,I15_2021_1_30,I15,I-15,2021,1,30,8814,GILANG,7.444,29.823,,
GYP02_2021_1,GYP02_2021,GYP02_2021_1_30,GYP02,GYP-02,2021,1,30,8848,EROCIC,9.73,50.36,,
GYP02_2021_1,GYP02_2021,GYP02_2021_1_30,GYP02,GYP-02,2021,1,30,8849,EROCIC,11.423,52.4575,,
GYP02_2021_1,GYP02_2021,GYP02_2021_1_30,GYP02,GYP-02,2021,1,30,8850,EROCIC,9.875,40.965,,
GYP02_2021_1,GYP02_2021,GYP02_2021_1_30,GYP02,GYP-02,2021,1,30,8851,CAMMIC,5.643,12.212,,
GYP02_2021_1,GYP02_2021,GYP02_2021_1_30,GYP02,GYP-02,2021,1,30,8854,CAMMIC,5.524,14.416,,
GYP02_2021_1,GYP02_2021,GYP02_2021_1_30,GYP02,GYP-02,2021,1,30,8855,CAMMIC,5.166,9.792,,
GYP02_2021_1,GYP02_2021,GYP02_2021_1_30,GYP02,GYP-02,2021,1,30,8856,CAMMIC,6.358,28.38,,
SS03_2021_1,SS03_2021,SS03_2021_1_0,SS03,SS-03,2021,1,0,8895,EROCIC,9.869,50.95,,
SS03_2021_1,SS03_2021,SS03_2021_1_0,SS03,SS-03,2021,1,0,8896,EROCIC,10.615,59.415,,
SS03_2021_1,SS03_2021,SS03_2021_1_0,SS03,SS-03,2021,1,0,8897,EROCIC,11.571,57.517,,
SS03_2021_1,SS03_2021,SS03_2021_1_0,SS03,SS-03,2021,1,0,8898,EROCIC,12.459,65.368,,
SS03_2021_1,SS03_2021,SS03_2021_1_0,SS03,SS-03,2021,1,0,8899,EROCIC,11.702,59.605,,
SS03_2021_1,SS03_2021,SS03_2021_1_0,SS03,SS-03,2021,1,0,8900,EROBRA,12.993,108.98,,
SS03_2021_1,SS03_2021,SS03_2021_1_0,SS03,SS-03,2021,1,0,8901,EROCIC,11.332,55.45,,
SS03_2021_1,SS03_2021,SS03_2021_1_5,SS03,SS-03,2021,1,5,8913,EROCIC,11.172,58.115,,
SS03_2021_1,SS03_2021,SS03_2021_1_5,SS03,SS-03,2021,1,5,8914,EROCIC,10.206,48.12,,
SS03_2021_1,SS03_2021,SS03_2021_1_5,SS03,SS-03,2021,1,5,8915,EROCIC,9.466,47.527,,
SS03_2021_1,SS03_2021,SS03_2021_1_5,SS03,SS-03,2021,1,5,8916,EROCIC,9.869,45.163,,
SS03_2021_1,SS03_2021,SS03_2021_1_5,SS03,SS-03,2021,1,5,8917,EROCIC,11.304,59.475,,
SS03_2021_1,SS03_2021,SS03_2021_1_15,SS03,SS-03,2021,1,15,8936,EROBRA,16.846,174.277,,
SS03_2021_1,SS03_2021,SS03_2021_1_15,SS03,SS-03,2021,1,15,8937,EROBRA,15.763,150.928,,
SS03_2021_1,SS03_2021,SS03_2021_1_15,SS03,SS-03,2021,1,15,8938,EROBRA,15.093,152.175,,
SS03_2021_1,SS03_2021,SS03_2021_1_15,SS03,SS-03,2021,1,15,8940,DICCAP,18.267,122.279,,
SS03_2021_1,SS03_2021,SS03_2021_1_15,SS03,SS-03,2021,1,15,8942,DICCAP,16.11,114.743,,
SS03_2021_1,SS03_2021,SS03_2021_1_20,SS03,SS-03,2021,1,20,8949,EROCIC,11.527,55.934,,
SS03_2021_1,SS03_2021,SS03_2021_1_20,SS03,SS-03,2021,1,20,8950,EROCIC,11.875,56.773,,
SS03_2021_1,SS03_2021,SS03_2021_1_20,SS03,SS-03,2021,1,20,8951,EROCIC,11.859,62.869,,
SS03_2021_1,SS03_2021,SS03_2021_1_20,SS03,SS-03,2021,1,20,8952,EROCIC,12.164,70.547,,
SS03_2021_1,SS03_2021,SS03_2021_1_25,SS03,SS-03,2021,1,25,8959,EROCIC,10.412,45.575,,
SS03_2021_1,SS03_2021,SS03_2021_1_40,SS03,SS-03,2021,1,40,8977,EROCIC,11.063,52.5825,,
SS03_2021_1,SS03_2021,SS03_2021_1_45,SS03,SS-03,2021,1,45,8989,EROCIC,11.724,56.781,,
SS03_2021_1,SS03_2021,SS03_2021_1_45,SS03,SS-03,2021,1,45,8990,EROCIC,11.07,63.058,,
SS03_2021_1,SS03_2021,SS03_2021_1_45,SS03,SS-03,2021,1,45,8991,EROCIC,10.927,48.612,,
SS04_2021_1,SS04_2021,SS04_2021_1_45,SS04,SS-04,2021,1,45,9087,CRY,7.789,36.23,,
SS04_2021_1,SS04_2021,SS04_2021_1_45,SS04,SS-04,2021,1,45,9088,CRY,7.416,38.106,,
SS04_2021_1,SS04_2021,SS04_2021_1_45,SS04,SS-04,2021,1,45,9089,CRY,6.653,39.072,,
SS04_2021_1,SS04_2021,SS04_2021_1_45,SS04,SS-04,2021,1,45,9090,CRY,7.54,36.536,,
SS04_2021_1,SS04_2021,SS04_2021_1_45,SS04,SS-04,2021,1,45,9091,CRY,7.005,32.273,,
SS04_2021_1,SS04_2021,SS04_2021_1_45,SS04,SS-04,2021,1,45,9092,CRY,6.427,26.933,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9119,MICLIN,10.08,50.423,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9120,MICLIN,7.76,32.224,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9122,MICLIN,6.42,23.14,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9123,EROCIC,9.788,45.3125,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9124,EROCIC,9.681,44.49625,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9125,EROCIC,7.924,34.233,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9126,EROCIC,9.52,39.548,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9127,MICLIN,8.322,42.246,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9129,EROCIC,9.144,47.84,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9131,EROCIC,10.904,49.7325,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9132,MICLIN,10.21,53.189,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9135,EROCIC,9.986,40.0625,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9136,EROCIC,8.387,41.867,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9137,MICLIN,13.264,94.123,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9138,MICLIN,11.186,71.918,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9140,MICLIN,13.672,114.271,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9142,EROCIC,9.286,41.937,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9204,GILANG,7.258,27.879,,
I40_2021_1,I40_2021,I40_2021_1_45,I40,I-40,2021,1,45,9206,GILANG,6.988,25.918,,
I40_2021_1,I40_2021,I40_2021_1_40,I40,I-40,2021,1,40,9157,EROB,16.85,156.995,,
I40_2021_1,I40_2021,I40_2021_1_40,I40,I-40,2021,1,40,9160,EROCIC,10.753,48.77,,
I40_2021_1,I40_2021,I40_2021_1_40,I40,I-40,2021,1,40,9162,EROB,13.487,121.148,,
I40_2021_1,I40_2021,I40_2021_1_40,I40,I-40,2021,1,40,9165,EROCIC,12.949,52.789,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9178,EROB,15.03,146.178,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9179,EROCIC,8.079,35.291,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9181,GILANG,5.968,31.835,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9182,EROB,12.232,108.486,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9183,EROB,16.426,136.116,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9209,GILANG,8.046,37.586,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9210,GILANG,7.226,34.154,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9211,GILANG,5.361,17.929,,
I40_2021_1,I40_2021,I40_2021_1_35,I40,I-40,2021,1,35,9212,GILANG,6.411,21.925,,
I08_2021_1,I08_2021,I08_2021_1_45,I08,I-08,2021,1,45,9215,LUPBIC,11.733,62.021,,
I08_2021_1,I08_2021,I08_2021_1_20,I08,I-08,2021,1,20,9226,DICCAP,10.612,49.533,,
I08_2021_1,I08_2021,I08_2021_1_15,I08,I-08,2021,1,15,9232,DICCAP,14.337,69.889,,
I08_2021_1,I08_2021,I08_2021_1_15,I08,I-08,2021,1,15,9234,DICCAP,10.875,53.174,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_30,GYP09,GYP-09,2021,1,30,9277,SALMEL,8.107,25.034,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_30,GYP09,GYP-09,2021,1,30,9278,SALMEL,6.171,14.634,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_30,GYP09,GYP-09,2021,1,30,9279,SALMEL,7.622,24.828,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_30,GYP09,GYP-09,2021,1,30,9280,SALMEL,6.687,23.24,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_30,GYP09,GYP-09,2021,1,30,9281,SALMEL,8.132,28.703,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_30,GYP09,GYP-09,2021,1,30,9283,SALMEL,10.188,44.43,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_20,GYP09,GYP-09,2021,1,20,9295,SALMEL,10.105,33.466,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_20,GYP09,GYP-09,2021,1,20,9302,SALMEL,9.766,36.966,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_20,GYP09,GYP-09,2021,1,20,9304,SALMEL,11.26,41.984,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_20,GYP09,GYP-09,2021,1,20,9303,SALMEL,11.137,46.44,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_0,GYP09,GYP-09,2021,1,0,9343,EUCCHR,5.435,18.102,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_0,GYP09,GYP-09,2021,1,0,9344,PHOAUR,18.114,206.144,,
GYP09_2021_1,GYP09_2021,GYP09_2021_1_0,GYP09,GYP-09,2021,1,0,9346,PHOAUR,18.61,230.402,,
I02_2021_1,I02_2021,I02_2021_1_45,I02,I-02,2021,1,45,9363,BRANIG,13.34,80.564,,
I02_2021_1,I02_2021,I02_2021_1_45,I02,I-02,2021,1,45,9364,BRANIG,12.068,51.624,,
I02_2021_1,I02_2021,I02_2021_1_45,I02,I-02,2021,1,45,9365,BRANIG,8.692,35.81,,
I02_2021_1,I02_2021,I02_2021_1_40,I02,I-02,2021,1,40,9367,BRANIG,10.949,61.448,,
I02_2021_1,I02_2021,I02_2021_1_40,I02,I-02,2021,1,40,9368,BRANIG,10.531,53.538,,
I02_2021_1,I02_2021,I02_2021_1_35,I02,I-02,2021,1,35,9371,BRANIG,8.661,31.238,,
I02_2021_1,I02_2021,I02_2021_1_35,I02,I-02,2021,1,35,9372,BRANIG,9.188,36.232,,
I02_2021_1,I02_2021,I02_2021_1_35,I02,I-02,2021,1,35,9373,BRANIG,10.138,46.221,,
I02_2021_1,I02_2021,I02_2021_1_35,I02,I-02,2021,1,35,9374,BRANIG,11.106,59.384,,
I02_2021_1,I02_2021,I02_2021_1_35,I02,I-02,2021,1,35,9375,BRANIG,10.649,46.568,,
I02_2021_1,I02_2021,I02_2021_1_30,I02,I-02,2021,1,30,9377,BRANIG,11.842,74.156,,
I02_2021_1,I02_2021,I02_2021_1_30,I02,I-02,2021,1,30,9278,BRANIG,8.767,34.203,,
I02_2021_1,I02_2021,I02_2021_1_25,I02,I-02,2021,1,25,9381,BRANIG,10.193,51.522,,
I02_2021_1,I02_2021,I02_2021_1_25,I02,I-02,2021,1,25,9382,BRANIG,10.436,56.832,,
I02_2021_1,I02_2021,I02_2021_1_20,I02,I-02,2021,1,20,9385,BRANIG,9.219,42.949,,
I02_2021_1,I02_2021,I02_2021_1_20,I02,I-02,2021,1,20,9386,BRANIG,8.255,34.069,,
I02_2021_1,I02_2021,I02_2021_1_15,I02,I-02,2021,1,15,9390,BRANIG,10.506,47.614,,
I02_2021_1,I02_2021,I02_2021_1_10,I02,I-02,2021,1,10,9393,BRANIG,9.738,53.412,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9399,BRANIG,11.46,59.564,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9400,BRANIG,9.296,47.128,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9402,BRANIG,9.689,55.726,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9403,BRANIG,8.877,37.472,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9404,BRANIG,8.772,35.846,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9405,BRANIG,11.322,56.072,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9406,BRANIG,10.504,46.43,,
I02_2021_1,I02_2021,I02_2021_1_0,I02,I-02,2021,1,0,9407,BRANIG,10.952,46.352,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_45,IRC08,IRC-08,2021,1,45,9498,EUCCHR,5.781,20.519,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_45,IRC08,IRC-08,2021,1,45,9499,EUCCHR,5.929,22.113,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_45,IRC08,IRC-08,2021,1,45,9500,EUCCHR,4.516,12.839,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_45,IRC08,IRC-08,2021,1,45,9501,EUCCHR,6.163,21.906,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_45,IRC08,IRC-08,2021,1,45,9502,EUCCHR,5.958,23.695,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_45,IRC08,IRC-08,2021,1,45,9503,EUCCHR,3.596,8.975,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_45,IRC08,IRC-08,2021,1,45,9505,EUCCHR,6.773,27.056,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9509,EUCCHR,6.731,26.857,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9510,EUCCHR,5.628,21.517,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9512,EUCCHR,6.381,25.314,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9513,EUCCHR,6.363,26.721,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9514,EUCCHR,6.8,25.822,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9515,EUCCHR,6.725,26.961,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9516,EUCCHR,6.604,27.944,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9518,EUCCHR,7.107,30.362,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_40,IRC08,IRC-08,2021,1,40,9519,EUCCHR,6.685,28.392,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_35,IRC08,IRC-08,2021,1,35,9521,EUCCHR,7.71,35.768,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_35,IRC08,IRC-08,2021,1,35,9524,EUCCHR,6.296,25.491,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_35,IRC08,IRC-08,2021,1,35,9525,EUCCHR,5.397,17.779,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_35,IRC08,IRC-08,2021,1,35,9526,EUCCHR,6.791,30.743,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_30,IRC08,IRC-08,2021,1,30,9529,EUCCHR,7.052,31.059,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_30,IRC08,IRC-08,2021,1,30,9530,EUCCHR,7.515,31.252,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_30,IRC08,IRC-08,2021,1,30,9531,EUCCHR,6.741,29.085,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_30,IRC08,IRC-08,2021,1,30,9536,MEDPOL,5.343,11.768,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_30,IRC08,IRC-08,2021,1,30,9537,MEDPOL,5.18,11.268,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9545,EUCCHR,6.115,22.208,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9546,EUCCHR,5.392,19.942,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9547,EUCCHR,6.254,27.424,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9548,EUCCHR,7.024,30.681,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9549,EUCCHR,7.17,31.241,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9550,EUCCHR,7.546,34.185,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9551,EUCCHR,7.244,30.328,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9552,EUCCHR,6.773,29.376,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9553,EUCCHR,5.854,22.753,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9554,EUCCHR,7.001,31.704,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_25,IRC08,IRC-08,2021,1,25,9556,EUCCHR,5.858,22.919,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9566,EUCCHR,6.862,28.554,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9567,EUCCHR,6.445,27.185,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9568,EUCCHR,6.561,25.967,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9569,EUCCHR,6.55,23.799,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9570,EUCCHR,6.876,30.14,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9573,EUCCHR,6.694,31.557,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9576,EUCCHR,6.5,25.15,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9578,EUCCHR,5.651,22.954,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9579,EUCCHR,6.744,27.84,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9580,MEDPOL,4.781,11.734,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9581,MEDPOL,5.474,12.687,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9582,MEDPOL,4.314,11.118,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_15,IRC08,IRC-08,2021,1,15,9583,MEDPOL,4.335,8.543,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_5,IRC08,IRC-08,2021,1,5,9585,EUCCHR,5.939,21.744,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_5,IRC08,IRC-08,2021,1,5,9586,EUCCHR,7.119,30.688,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_5,IRC08,IRC-08,2021,1,5,9587,EUCCHR,6.835,30.269,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_5,IRC08,IRC-08,2021,1,5,9588,EUCCHR,7.035,29.57,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_5,IRC08,IRC-08,2021,1,5,9589,EUCCHR,6.507,24.542,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_0,IRC08,IRC-08,2021,1,0,9591,EUCCHR,7.119,32.195,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_0,IRC08,IRC-08,2021,1,0,9592,EUCCHR,6.865,30.561,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_0,IRC08,IRC-08,2021,1,0,9593,EUCCHR,6.64,26.069,,
IRC08_2021_1,IRC08_2021,IRC08_2021_1_0,IRC08,IRC-08,2021,1,0,9596,EUCCHR,7.131,30.587,,
